SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,1,1,-1.1552834925186746,0,0,0,0,0,0,-1.504314895069307,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0.5549717837226001,0,0,0,0,0,1,-1.451137391063991,0,0,1,0,0,1,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.3437094280696354,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0.188488510242327,0,0,0,1,0,1,-0.8163309370005319,1,0,0,1,0,0,0,1,0,0,0
1,0,0,-1.2774445836787656,0,1,0,1,0,1,-0.2978502729487016,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.1890772366376408,1,0,0,0,0,0,0.36540160948862804,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.2532345254204444,1,0,0,0,0,1,0.3371852174097404,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0.4146455248404863,0,1,1,0,0,1,-0.3066648818887842,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0.880734693482843,0,1,1,1,1,0,1.4952286902305454,0,1,0,0,0,1,1,0,0,0,1
0,0,0,-1.1096204081853869,1,0,1,1,0,1,0.6943092706418458,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.748079855318371,1,0,1,0,0,1,0.4715617381282135,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.2020295939911712,1,1,1,1,1,0,1.6350700982907878,0,1,0,0,1,0,0,1,0,0,1
0,1,1,1.2742049232289774,1,0,1,1,0,0,0.8086562056543953,0,1,0,0,1,0,0,0,1,0,1
1,1,0,-0.2187151269579764,0,0,0,0,0,1,0.1923798421003046,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2280531859014583,0,0,1,0,1,1,-0.3005545261899282,1,0,0,1,0,0,0,1,0,0,1
0,1,1,-0.29457155304853466,0,0,0,0,0,0,-1.5173685783449005,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-1.1046320064280402,0,0,1,0,0,1,1.0384377231954762,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.7573553230691826,1,0,1,0,0,1,0.842486363479529,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-0.9516816739185228,0,0,0,0,0,0,-1.4976677070686424,0,0,1,1,0,0,0,1,0,0,0
0,0,0,-1.1227558886141,1,0,0,1,0,0,0.665002170667029,0,1,0,1,0,0,0,0,0,1,1
1,0,0,-1.1418189638404552,0,0,1,0,0,1,0.8055029204277957,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.157182491567906,0,0,0,0,0,1,-1.495007107440858,0,0,1,1,0,0,0,0,1,0,1
1,1,0,0.38800907963044384,0,0,1,0,0,1,-0.9875207480271331,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,1,0,0,1,-0.5039131009693008,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0.5880044901346595,1,0,1,0,0,1,0.5405597858392682,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,1,0,0,0,0,1,0.3419415721152558,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-0.5851984004382496,0,1,0,0,0,1,0.3535741511164189,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.28667830791436855,0,0,0,0,0,0,0.6025399276691685,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-1.2759748694577222,0,0,1,0,0,0,-0.8198547032333163,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.208963750948186,0,0,0,0,1,0,0.6458097370735294,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.7888002190384014,0,0,0,0,0,1,-1.5109620830699717,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0.0256070553622056,1,0,1,1,1,1,1.5184938482328711,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.369379058123207,0,1,1,0,0,1,-0.3310862129520241,1,0,0,0,1,0,0,0,0,1,0
0,1,1,1.5729808767233588,0,0,0,0,0,0,-1.505976692069473,0,0,1,0,0,1,0,0,0,1,0
1,1,0,0.2292088739623573,1,0,1,1,0,1,1.2575917192067896,0,1,0,1,0,0,0,0,1,0,0
0,1,0,-0.592059583733638,0,0,0,0,0,0,-1.490137881924947,0,0,1,1,0,0,1,0,0,0,1
1,1,0,-0.3408762181180675,0,0,0,1,0,1,0.9435120861753926,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.6137012404433893,0,1,1,1,1,0,0.0311855330841909,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0.9621754209229036,0,1,1,1,1,0,-0.6551366279844181,1,0,0,0,0,1,1,0,0,0,0
0,1,0,-0.0965540357978854,0,0,0,0,0,0,-1.4943441130683104,0,0,1,0,1,0,0,1,0,0,0
0,0,0,-1.2416445752216592,0,0,0,0,0,0,0.5221288476946522,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.055833672077855,1,1,0,1,0,1,0.6643301901474837,0,1,0,1,0,0,0,1,0,0,0
0,1,0,-1.0887736746679475,0,0,0,0,0,0,0.5484957976751839,0,1,0,1,0,0,0,0,1,0,1
1,1,0,1.6137012404433893,1,1,1,0,0,1,1.39884446422091,0,1,0,0,1,0,1,0,0,0,0
0,1,1,-1.159648463044016,0,0,0,0,0,0,0.5160949860946904,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.6993663448062761,1,0,0,0,0,1,0.5910438352432866,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.2774445836787656,1,0,0,0,0,0,0.6992279271509723,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6526270933650248,1,0,0,1,0,0,0,0,0,1,1
1,1,0,-0.9924020376385532,0,0,1,1,0,1,-0.7116377259900661,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.502653098069141,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-0.9924020376385532,0,1,0,0,0,1,-1.140381352032926,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.1145631287986442,0,0,0,0,0,1,0.1657910900976468,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.269724979699541,0,0,0,0,1,0,-0.45159409468875716,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.9516816739185228,0,0,0,0,0,0,0.2073360151017999,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.2101584216200956,0,0,0,0,0,1,0.4996699964279068,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.8400143297628127,1,0,1,1,0,0,1.3556377422165908,0,1,0,0,0,1,0,0,1,0,0
0,1,1,-0.7073594915983407,0,0,1,1,1,0,0.3901336851200734,1,0,0,1,0,0,1,0,0,0,0
1,1,0,-0.5037576729981889,1,0,0,0,0,1,0.9900424021800438,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9516816739185228,1,0,0,1,0,0,1.114677177192503,0,1,0,1,0,0,0,1,0,0,1
0,1,0,-0.8702409464784621,0,0,0,0,0,1,-0.3227772279511935,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-1.1960038562387048,0,1,0,1,0,1,0.4200460311230638,1,0,0,1,0,0,0,0,1,0,0
0,0,0,1.4915401492832985,1,0,0,0,0,0,-1.3564149620545218,0,0,1,0,0,1,1,0,0,0,0
1,0,0,0.4501248058531427,1,0,1,1,0,1,1.143841242552088,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.0331224013585834,1,0,0,1,0,1,0.8172155141627669,0,1,0,1,0,0,0,1,0,0,1
0,0,0,1.125056875803025,0,1,0,1,0,0,-0.3709693409560109,1,0,0,0,0,1,0,0,1,0,0
0,0,0,-0.8638024037376358,0,0,0,0,1,1,-0.9728633083392527,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.4993295040688086,0,0,1,1,0,0,1,0,0,0,0
0,1,1,0.4328106925625091,1,0,0,0,0,1,-1.3397969920528607,0,0,1,0,1,0,1,0,0,0,0
0,0,0,1.2879383306831464,0,1,1,0,0,1,1.181149057199148,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-0.5444780367182193,1,1,1,0,0,1,1.0099839661820376,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.4915401492832985,0,0,0,0,0,0,-1.4960059100684764,0,0,1,0,0,1,1,0,0,0,0
1,0,0,-0.7073594915983407,1,0,1,0,0,1,0.5131066631323666,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.8936175073037024,1,0,0,0,1,1,0.010676747493804602,1,0,0,1,0,0,0,0,1,0,1
0,0,0,1.125056875803025,0,0,1,0,0,1,-0.4640299729653139,1,0,0,1,0,0,0,0,1,0,1
1,0,0,-1.1552834925186746,0,0,0,0,0,0,0.1524967140963176,0,1,0,1,0,0,0,0,1,0,0
1,0,0,1.002895784642934,1,1,0,0,1,0,0.963453650177386,0,1,0,0,0,1,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6534748309842519,1,0,0,1,0,0,1,0,0,0,1
1,1,0,0.7178532386027215,1,0,1,0,0,1,0.7740087921584478,0,1,0,1,0,0,0,0,1,0,1
1,0,0,1.5729808767233588,1,0,1,1,0,1,1.3672703212177542,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-0.4630373092781585,0,0,1,1,1,1,1.3224018022132684,0,1,0,0,1,0,0,0,0,1,0
0,0,0,-1.1145631287986442,0,0,1,0,0,0,-0.4723389579661445,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-0.6666391278783103,0,1,0,0,0,1,0.9800716201790473,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1797409042110654,0,0,0,0,0,1,0.46324247168265925,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-1.2774445836787656,0,0,0,0,0,0,-1.329826210051864,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.6027303691240449,1,0,0,0,1,1,0.9431233270737777,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.0965540357978854,1,0,0,0,0,1,0.6726391751483144,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.51594747407047,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-0.9109613101984924,0,0,1,0,1,0,-0.9642308700153168,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0.0663274190822359,0,0,0,0,0,1,-1.3198554280508674,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-0.8295205827584317,1,0,0,0,1,1,1.3436724502107407,0,1,0,1,0,0,0,0,0,1,1
0,1,0,-1.258367162375858,0,0,0,0,0,1,0.1664515557063944,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.2774445836787656,0,0,0,0,0,1,-1.481049737066981,0,0,1,0,1,0,0,0,1,0,0
0,0,1,-1.2774445836787656,0,0,0,0,0,1,0.2289393761039596,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1552834925186746,1,0,0,0,0,0,-0.4324558299621575,1,0,0,1,0,0,0,1,0,0,1
1,0,0,-0.8702409464784621,1,0,0,0,0,1,1.0099839661820376,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-0.6611335216397873,1,0,0,0,0,0,0.6651924081837612,0,1,0,1,0,0,1,0,0,0,1
0,1,0,1.5322605130033284,0,0,0,0,0,0,-1.4926823160681442,0,0,1,0,0,1,0,1,0,0,0
0,1,1,-0.7073594915983407,0,0,0,0,0,0,-1.4860351280674795,0,0,1,1,0,0,0,0,0,1,0
0,0,1,0.1070477828022663,0,0,0,1,0,1,0.677624566148813,0,1,0,0,1,0,0,0,1,0,1
0,0,1,-1.1552834925186746,1,0,1,0,0,0,0.8255244991635975,0,1,0,1,0,0,0,0,0,1,1
0,1,1,-0.9924020376385532,0,0,0,0,0,0,-1.4993295040688086,0,0,1,1,0,0,0,1,0,0,0
0,1,1,0.4328106925625091,0,0,1,0,0,0,-0.4839715369673072,1,0,0,1,0,0,0,0,0,1,0
0,1,0,-0.7073594915983407,1,0,0,1,0,1,1.2077378092018058,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-0.931655058247941,0,0,0,1,0,1,1.060320503232746,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0.07588597349379807,1,1,1,0,1,1,0.9347254299355912,0,1,0,1,0,0,1,0,0,0,1
1,1,0,0.9214550572028734,1,0,0,0,0,1,0.3070438351117673,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-0.9516816739185228,0,0,1,0,1,0,-0.3310862129520241,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-0.4223169455581282,0,0,1,0,0,1,0.6493740171459885,0,1,0,1,0,0,0,0,0,1,1
0,1,1,-0.0965540357978854,1,0,1,0,1,1,0.6244470621434968,0,1,0,1,0,0,1,0,0,0,0
0,1,0,0.12561369919151602,1,0,0,1,0,1,0.5822628334566413,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0.033228973350668795,1,0,0,1,0,1,1.0235881225598547,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.1372743995179157,1,1,1,0,0,1,0.6543594081464871,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.3742929349563432,1,0,0,1,0,0,0,0,0,1,1
0,1,0,0.3513699651224484,1,1,1,1,1,1,1.6231870592433366,0,1,0,1,0,0,1,0,0,0,1
1,0,0,-1.1145631287986442,0,0,0,0,0,0,-0.6170353762392036,1,0,0,1,0,0,0,0,1,0,1
1,0,0,-0.0151133083578247,0,0,0,0,0,0,0.8703930181680831,0,1,0,1,0,0,0,0,1,0,0
0,1,0,1.5322605130033284,1,0,1,1,1,1,1.4869197052297147,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-1.1145631287986442,1,0,0,0,0,1,0.3701921211180801,0,1,0,1,0,0,1,0,0,0,1
1,0,0,-0.9516816739185228,1,0,0,0,0,1,0.3253236021135945,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.5322605130033284,1,0,0,0,0,0,-1.3165318340505352,0,0,1,0,0,1,1,0,0,0,0
0,0,1,-0.6640883572883447,0,0,0,0,0,1,-0.8866705000978002,1,0,0,1,0,0,0,0,1,0,1
0,1,1,-0.4223169455581282,0,0,1,0,0,1,0.013550352511763647,1,0,0,0,1,0,1,0,0,0,1
0,0,0,1.0843365120829946,0,0,0,1,1,1,-0.0037122039192975,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.9109613101984924,0,0,0,0,0,0,-1.4760643460664828,0,0,1,0,1,0,0,0,0,1,0
0,1,0,0.6771328748826912,0,0,1,0,1,1,-0.2812323029470404,1,0,0,0,1,0,0,1,0,0,0
1,1,0,-0.8295205827584317,1,0,1,1,0,1,1.1080299891918384,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0421786683514331,0,1,0,0,0,1,-0.4697023190965922,1,0,0,1,0,0,0,0,0,1,1
1,1,0,1.6137012404433893,1,0,1,1,1,0,1.4935668932303794,0,1,0,0,0,1,0,1,0,0,0
0,1,0,-1.1145631287986442,1,0,0,1,1,0,0.1059663980916664,1,0,0,1,0,0,1,0,0,0,1
0,1,1,-0.8702409464784621,0,0,0,0,0,0,-1.4561227820644893,0,0,1,1,0,0,1,0,0,0,0
0,0,0,-0.44099227319685685,1,0,1,0,0,1,0.48981002180564936,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-1.3381351950526947,1,0,0,1,0,0,0,0,1,0,0
0,1,0,1.5729808767233588,1,0,1,0,1,1,1.3091074262119398,0,1,0,0,0,1,0,1,0,0,0
0,1,0,0.4328106925625091,1,0,1,0,0,0,0.5214156481331973,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.49122352653901213,1,0,1,1,0,1,1.3578726437949806,0,1,0,1,0,0,1,0,0,0,1
1,0,0,1.2164052533557466,1,0,1,0,0,1,0.5919232101480565,0,1,0,1,0,0,0,1,0,0,1
1,0,0,-0.7888002190384014,0,0,1,0,0,1,-0.1615829189350795,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.3148700370503688,1,0,0,1,0,0,0,0,0,1,1
0,1,1,0.010791744386044355,1,0,0,1,0,1,1.1716872357406525,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.2774445836787656,0,1,1,0,0,1,-0.3726311379561772,1,0,0,1,0,0,0,0,0,1,0
0,1,0,0.880734693482843,1,0,1,1,1,0,1.5151702542325387,0,1,0,0,1,0,0,0,1,0,1
0,1,1,1.247217966963116,0,0,0,0,0,0,-1.5093002860698053,0,0,1,0,0,1,0,0,1,0,0
1,1,0,-1.1145631287986442,1,0,0,0,0,1,0.3186764141129299,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0.2292088739623573,1,0,0,0,1,1,1.156222102196656,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.4508197855632678,1,1,1,0,0,1,0.6626683931473177,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4976677070686424,0,0,1,1,0,0,0,0,0,1,1
0,1,0,-1.2367242199587352,0,1,1,0,0,0,0.8504514541660894,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.380111635773198,1,0,1,0,0,1,0.5658844454196776,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.9516816739185228,0,1,1,1,1,0,0.0079203750818651,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.1960038562387048,1,0,0,0,0,1,0.356897745116751,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.10509106987372596,1,0,1,0,0,1,0.5131960672765317,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-0.9516816739185228,0,0,0,0,0,1,-0.6983433499887373,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.1960038562387048,0,0,0,0,0,0,-1.3132082400502028,1,0,0,1,0,0,0,0,1,0,1
0,1,1,1.0843365120829946,0,0,0,0,0,0,-1.504314895069307,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-0.5851984004382496,1,1,0,0,0,0,-0.2828940999472064,1,0,0,1,0,0,0,0,0,1,0
0,1,1,-1.0321255285861375,0,0,0,1,0,0,-0.5331782277310939,1,0,0,1,0,0,0,0,1,0,1
1,0,0,-1.1998275000583007,0,0,0,0,0,0,0.4628626461115913,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.8295205827584317,0,0,0,0,0,0,-1.505976692069473,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.8516881978497421,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.5142514200025698,0,1,0,0,0,1,-0.4607063789649817,1,0,0,1,0,0,1,0,0,0,0
0,1,0,1.1657772395230557,1,0,0,0,0,0,-1.3065610520495383,0,0,1,0,0,1,1,0,0,0,0
0,1,0,-0.7073594915983407,1,0,0,0,0,1,-0.454059190964317,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.7888002190384014,1,1,1,0,0,1,1.0598378761870213,0,1,0,1,0,0,0,0,1,0,1
1,1,0,1.247217966963116,0,1,0,0,1,0,-0.952598291014154,1,0,0,0,1,0,1,0,0,0,0
0,1,0,0.012360021683446049,1,1,1,0,0,1,0.5865085537506992,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0.3513699651224484,1,0,1,1,0,1,1.3174164112127704,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-1.5093002860698053,0,0,1,1,0,0,0,0,0,1,0
0,1,1,0.3513699651224484,0,0,0,0,0,0,-1.504314895069307,0,0,1,0,1,0,1,0,0,0,0
0,0,0,-1.2367242199587352,0,0,1,0,0,1,0.7440964461554579,0,1,0,1,0,0,1,0,0,0,1
0,1,0,-0.5851984004382496,0,0,0,0,1,1,-0.4806479429669752,1,0,0,1,0,0,0,0,0,1,0
0,1,0,0.8959008765696042,1,0,1,1,1,0,1.5145126394678718,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-0.3001558543980371,0,0,0,0,0,1,-1.504314895069307,0,0,1,0,1,0,1,0,0,0,0
0,0,1,-0.9516816739185228,0,0,1,0,0,1,-0.4872951309676395,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.7591710794796912,1,0,0,0,0,1,0.9600266121882176,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.6364125111626608,0,0,0,0,0,0,-1.481049737066981,0,0,1,0,0,1,1,0,0,0,0
0,0,1,-0.1779947632379461,0,1,0,0,0,1,0.3369561811147576,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0.6364125111626608,1,0,0,0,0,0,-1.3198554280508674,0,0,1,0,1,0,0,1,0,0,0
0,0,0,-0.9109613101984924,0,0,0,1,1,0,-0.3493659799538514,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6900343649879066,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.3094828519498643,1,0,0,1,0,0,0,0,1,0,0
0,1,1,-0.05375269266616653,0,0,0,0,0,1,0.6428790614881388,0,1,0,0,1,0,1,0,0,0,1
1,0,1,-1.0331224013585834,0,0,0,0,0,1,-0.6318714699820923,1,0,0,1,0,0,0,0,0,1,0
0,1,1,1.2064976032430856,1,0,0,0,0,0,-1.328164413051698,0,0,1,0,1,0,1,0,0,0,0
0,1,0,0.9214550572028734,1,0,0,1,0,1,0.4316786101242265,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.9924020376385532,0,0,1,0,0,1,-0.5055748979694671,1,0,0,1,0,0,1,0,0,0,0
0,1,0,-0.8702409464784621,1,0,0,0,0,1,0.3386179781149237,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.2699292376823877,0,0,1,1,1,0,-0.7864185909975417,1,0,0,1,0,0,1,0,0,0,0
0,1,1,1.2064976032430856,0,1,0,1,1,1,0.1990270301009692,1,0,0,0,1,0,1,0,0,0,0
0,1,1,0.5956921474426305,0,0,0,0,0,0,-1.5109620830699717,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-0.1779947632379461,1,1,0,1,0,0,-0.1914952649380696,1,0,0,0,1,0,0,0,0,1,0
0,1,0,-0.9109613101984924,1,0,0,0,0,1,0.6879080494612527,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.1145631287986442,0,0,0,0,0,1,0.8449307460270535,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.7888002190384014,1,1,1,0,0,1,1.0598378761870213,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.6137012404433893,1,1,1,1,1,1,0.9468356801757248,1,0,0,0,0,1,1,0,0,0,0
0,1,1,-0.8702409464784621,0,1,0,0,0,0,-0.4723389579661445,1,0,0,1,0,0,0,0,1,0,0
0,1,0,-0.8295205827584317,0,0,0,0,0,0,-1.4943441130683104,0,0,1,0,1,0,1,0,0,0,0
0,0,0,-0.0965540357978854,1,0,0,1,0,0,1.1861344481996463,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0.6771328748826912,1,0,0,0,0,1,-0.4191614539608286,1,0,0,1,0,0,0,1,0,0,0
0,0,0,1.5729808767233588,0,0,0,0,0,1,-1.491020519067978,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.5035342967584058,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-0.7073594915983407,0,0,0,0,1,1,-1.1653083070354178,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.0738427650786138,0,1,0,1,1,0,0.4615909561272169,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.5519595383143074,1,0,0,0,1,1,0.7498358598541198,0,1,0,1,0,0,0,1,0,0,1
1,0,0,-0.1779947632379461,1,0,0,1,1,1,1.2808568772091151,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.4508197855632678,0,0,0,1,0,1,-0.8263017190015288,1,0,0,1,0,0,1,0,0,0,0
0,1,1,1.4508197855632678,1,0,0,0,0,1,-1.3547531650543558,0,0,1,0,0,1,1,0,0,0,0
0,1,0,1.5862691256386494,1,0,1,1,1,1,1.4592059859210398,0,1,0,0,1,0,0,0,1,0,1
0,1,0,-1.2595963407948738,0,0,0,0,0,1,-1.2033189160424507,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,1,0,0,0.3625046420484245,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.1145631287986442,1,0,1,0,0,1,0.464914550127549,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.1477681465222966,1,0,1,0,0,1,1.1429277261953277,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.6137012404433893,1,0,0,0,0,0,-1.3630621500551865,0,0,1,0,0,1,1,0,0,0,0
0,1,1,1.3750087024489221,1,1,0,1,1,0,1.3470681404156735,0,1,0,0,0,1,1,0,0,0,1
0,0,0,-1.2774445836787656,0,0,0,0,1,1,-0.4640299729653139,1,0,0,1,0,0,0,0,1,0,1
1,1,0,-1.1552834925186746,1,0,0,0,0,0,0.3386179781149237,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.3286586944031769,1,1,0,0,1,0,0.9568064621767214,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-1.0650593739651057,0,0,0,0,0,1,0.5145642584334205,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.1960038562387048,0,0,1,0,1,1,1.1013828011911744,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.5851984004382496,1,0,0,0,0,0,-1.3630621500551865,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-0.1372743995179157,0,0,0,0,0,0,-1.4760643460664828,0,0,1,0,1,0,0,0,0,1,0
0,1,1,-0.8702409464784621,0,0,0,0,0,0,-1.4993295040688086,0,0,1,0,0,1,0,0,0,1,0
0,1,0,0.5956921474426305,0,0,1,0,0,1,-0.2047896409393986,1,0,0,1,0,0,1,0,0,0,0
0,1,0,1.5729808767233588,1,0,0,0,0,1,-1.289943082047877,0,0,1,0,0,1,0,1,0,0,0
1,1,0,0.758573602322752,1,1,0,1,0,1,0.9601300561770538,0,1,0,0,1,0,1,0,0,0,0
0,1,1,0.758573602322752,0,0,0,0,0,0,-1.502653098069141,0,0,1,0,0,1,0,1,0,0,0
0,1,1,-0.4223169455581282,0,0,0,0,0,0,-1.519271068070802,0,0,1,1,0,0,1,0,0,0,0
1,1,0,-0.9109613101984924,1,0,0,0,0,0,0.6909189421501416,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.0651358305322265,0,0,1,0,0,1,0.32564064792980474,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.5729808767233588,0,1,1,1,1,1,0.7091987091519689,1,0,0,0,0,1,1,0,0,0,0
1,0,0,-0.5037576729981889,1,0,0,1,0,1,1.1229861621933337,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.2292088739623573,1,1,0,1,1,1,0.6859335511496436,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.8570986421667539,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.2292088739623573,1,0,0,1,1,1,1.001674981181207,0,1,0,0,0,1,1,0,0,0,0
1,0,0,0.880734693482843,1,1,1,0,1,0,0.5878875281398422,1,0,0,0,1,0,1,0,0,0,1
